20961587	89414147	1	1
20961587	17605922	0	1
30194569	11979974	2	1
30194569	75066331	1	1
30320478	62297140	2	1
30194569	5667620	1	1
30194569	51245031	2	1
32173500	6132153	2	1
30194569	69794865	2	1
30194569	1118030	0	1
20961587	50929511	1	1
20312760	11130036	0	1
32173500	16744376	1	1
32173500	76455055	0	1
28079216	60776064	1	1
28079216	62707024	0	1
30471957	60886698	2	1
28079216	46183361	2	1
18424108	61949274	1	1
30320478	68627303	2	1
30320478	10343177	0	1
15201808	13280907	1	1
32937683	77279367	0	1
32937683	12119896	1	1
30398579	72581182	2	1
26005802	76423928	1	1
26005802	18752211	0	1
26005802	10466925	0	1
26005802	536440	0	1
29926960	69992142	1	1
26733404	13779595	2	1
16616574	4517211	2	1
26005802	56552931	1	1
17007048	15036397	0	1
16616574	861187	2	1
21704174	61256514	0	1
17007048	93970958	1	1
26005802	62329923	1	1
32084861	15676309	0	1
27653179	65850390	1	1
27653179	77674537	1	1
21704174	69497946	1	1
26005802	9476033	0	1
27653179	64962419	1	1
27653179	55366941	0	1
28082008	92125584	1	1
27653179	60776064	0	1
27653179	11565079	1	1
28082008	78802486	1	1
21946266	69180862	1	1
21946266	90146311	1	1
16616574	86262325	2	1
21946266	11102580	2	1
30513549	16435287	0	1
30513549	73201591	0	1
21946266	77810916	1	1
21946266	80933110	1	1
21946266	98104668	2	1
30513549	1955175	1	1
21946266	73549639	1	1
16616574	81508148	2	1
21756253	20590281	0	1
30513549	4257083	0	1
32084861	72325972	0	1
21946266	68670357	2	1
21756253	11435612	0	1
21946266	63920967	0	1
21756253	14491576	2	1
16616574	69124664	1	1
16616574	74911301	2	1
16616574	79962226	2	1
21946266	69292911	1	1
31220201	71350313	0	1
31220201	4257083	0	1
11481352	60776064	0	1
32927924	68344627	2	1
31220201	72461447	0	1
32927924	15447602	0	1
32927924	72071167	0	1
15973710	61452968	1	1
31220201	63423553	1	1
15090544	86514651	1	1
15973710	77960617	1	1
31220201	74911301	0	1
15973710	73882686	1	1
31426607	68670357	1	1
32419773	63423553	1	1
31426607	74162962	0	1
31426607	90282069	2	1
31426607	2926402	1	1
30253015	90052073	2	1
32419773	91236046	2	1
30253015	86483013	1	1
32419773	11016852	0	1
31388006	9391101	0	1
32084861	2970306	0	1
30253015	536440	1	1
32419773	5563439	1	1
32419773	69990343	0	1
31388006	14491576	2	1
30253015	75092622	1	1
32084861	72135139	1	1
16669322	13509734	1	1
16669322	78160898	1	1
31458722	2405183	1	1
32833698	10737055	2	1
30253015	42232481	0	1
31458722	77522417	2	1
22149709	64126400	1	1
10069591	68325218	1	1
10069591	74738131	0	1
10069591	80492204	1	1
10069591	16999015	1	1
10069591	61949274	0	1
10069591	81863242	1	1
10069591	9757537	1	1
22149709	68734298	2	1
30588889	61256514	1	1
10069591	63920967	1	1
10069591	5600091	0	1
17331385	85017611	2	1
30901412	78695208	1	1
30901412	76993066	1	1
30901412	65838489	2	1
30901412	18167172	1	1
30901412	5564767	0	1
16965651	5673785	0	1
30901412	73399731	1	1
30901412	8046663	0	1
3587109	70366909	1	1
20707117	87623241	2	1
15550171	60886698	0	1
15550171	84768993	0	1
15550171	86483013	1	1
20707117	72581182	1	1
15550171	12633684	1	1
15550171	60776064	0	1
15550171	6914695	0	1
32112936	72581182	0	1
17831296	66541060	0	1
16965651	17605922	1	1
20707117	15232718	1	1
26854674	14491576	1	1
33066596	73854012	1	1
21113933	73994908	1	1
17831296	85205712	2	1
26854674	17587494	0	1
25747978	6862149	2	1
23381659	76068551	2	1
21113933	9420701	2	1
9001027	14954817	1	1
21113933	76068551	1	1
33066596	83888799	0	1
26854674	74457421	2	1
25747978	77705560	2	1
21113933	70555369	1	1
26854674	65850520	1	1
33066596	68965877	0	1
21113933	12848552	0	1
31170042	76068551	0	1
25747978	78426407	0	1
25747978	45730161	1	1
25747978	86483013	0	1
21113933	17410069	1	1
29936162	11565079	1	1
21113933	84582213	0	1
11517193	6081186	0	1
21113933	14047278	2	1
31170042	85884367	0	1
11517193	14491576	1	1
11517193	74911301	1	1
28720189	13148373	2	1
28720189	73363564	2	1
30195696	78852759	0	1
6355037	62707024	2	1
6355037	78907413	1	1
25609377	13779595	1	1
25609377	98104668	1	1
25609377	75943787	2	1
25609377	71179576	1	1
16965651	64516028	0	1
16965651	77674537	1	1
21788954	14827425	0	1
21788954	62392492	0	1
21788954	56939851	0	1
30532258	13550230	2	1
30014319	18008990	1	1
30014319	31102171	0	1
31130954	67346349	2	1
31130954	84707419	2	1
30713317	73378305	1	1
30713317	14491576	2	1
30713317	4189327	2	1
18703384	71142799	2	1
18703384	13259634	2	1
18703384	31102171	1	1
27725140	61898421	0	1
11951621	7524272	2	1
30800938	67976638	0	1
20693658	70555369	1	1
24411974	90282069	2	1
24411974	77960617	1	1
30084056	69992142	1	1
30084056	77960617	2	1
11005090	73378305	2	1
29688032	20590281	1	1
15201808	81539762	2	1
31672402	74984635	0	1
32509711	70366909	1	1
32509711	90714907	2	1
31672402	62343841	1	1
32509711	78361807	1	1
31672402	4189327	2	1
31948147	31102171	0	1
31948147	15036397	2	1
11336543	11130036	2	1
12975446	75943787	2	1
12975446	11130036	1	1
32498743	71579567	2	1
12975446	66302827	0	1
15254810	60797755	0	1
15254810	65850520	0	1
32498743	7888115	0	1
32498743	1400070	0	1
32498743	56047801	1	1
32409530	2405183	2	1
32409530	7747321	1	1
21832559	10188258	2	1
29897514	42232481	0	1
20043657	85324704	0	1
20043657	65850520	0	1
20446409	7747321	1	1
20446409	16015457	0	1
20043657	14491576	0	1
20043657	56047801	0	1
32470593	98104668	1	1
33005115	60797755	2	1
33005115	60741126	1	1
33005115	73363564	0	1
15871744	68825735	0	1
15871744	78361807	0	1
15871744	15232718	0	1
20920795	79177655	1	1
15871744	75710556	0	1
15871744	63264439	0	1
15871744	91011063	0	1
31304413	66237014	1	1
22083703	91011063	0	1
22083703	70463099	0	1
22083703	65850390	0	1
22083703	4517211	1	1
22083703	71379069	0	1
22083703	15036397	0	1
29322165	74831447	2	1
30373538	14491576	1	1
30405284	84986265	1	1
30405284	29056981	0	1
28114172	78580184	2	1
28114172	1209016	0	1
28114172	15409904	1	1
28114172	64422296	0	1
28114172	13749961	1	1
28114172	65845323	0	1
28114172	12220450	1	1
28114172	11565079	0	1
32427739	80492204	0	1
32427739	11130036	1	1
24836967	4156841	0	1
12505157	13421009	1	1
12505157	16347072	1	1
12505157	70292437	2	1
12505157	33456271	0	1
12505157	63331372	0	1
12505157	30692001	1	1
24346606	72581182	1	1
24346606	67744137	1	1
24346606	75710556	1	1
24346606	65391788	1	1
24346606	68221676	1	1
24346606	16256608	1	1
32729366	71708675	0	1
32729366	56939851	1	1
32729366	64330503	1	1
32729366	90988663	1	1
32729366	72875132	1	1
32729366	70083584	0	1
32729366	81791220	0	1
32729366	8431767	0	1
11040731	77960617	2	1
11040731	4517211	2	1
25369889	31102171	2	1
25369889	56047801	1	1
25369889	16999015	2	1
25369889	15136498	2	1
25369889	5316158	0	1
25369889	14201825	2	1
31250221	93868746	0	1
25369889	71647994	0	1
10953925	70555369	0	1
13253916	63720689	0	1
13253916	71349507	0	1
16024609	69634806	1	1
16024609	29056981	2	1
16024609	8478319	2	1
16024609	72527358	2	1
16024609	7107386	0	1
16024609	73203277	0	1
26052897	10353921	1	1
26052897	79535742	1	1
26052897	81024170	0	1
26052897	14229391	0	1
26052897	69992142	2	1
26052897	14201087	1	1
25501283	5667620	1	1
25501283	2247288	0	1
25501283	77603443	0	1
25501283	72325972	0	1
25501283	67744137	0	1
25501283	66213996	0	1
25501283	3369711	0	1
2365036	15597432	2	1
29925831	74770835	1	1
22645361	66302827	2	1
22645361	63920967	0	1
27111922	63920967	0	1
22645361	71379069	2	1
27111922	42232481	0	1
27111922	4556695	0	1
22645361	65483312	2	1
27111922	31102171	0	1
22645361	73331759	1	1
22645361	72759996	1	1
27843941	51245031	1	1
27843941	74457421	1	1
31085823	73675971	0	1
31381662	2995148	1	1
31381662	20590281	0	1
31381662	61776943	1	1
30398579	13779595	1	1
29925831	79318731	1	1
26240436	64330503	2	1
26240436	70135318	0	1
26240436	1672747	2	1
26240436	93970958	2	1
26240436	14012408	2	1
31381662	42415611	1	1
13253916	8599257	1	1
31381662	7584125	0	1
31381662	11102580	2	1
9653950	65391788	0	1
11658682	61256514	1	1
11658682	1364404	1	1
11178231	87623241	2	1
11178231	69992142	1	1
11178231	68559485	0	1
11178231	73626918	1	1
11178231	13509734	1	1
11178231	86483013	1	1
11178231	69733434	1	1
11178231	5775938	1	1
11178231	78361807	2	1
11111273	13685758	1	1
6564568	86514651	0	1
26240436	2159153	2	1
12650469	60741126	2	1
33201928	73184322	2	1
33201928	75605075	1	1
33201928	60776064	2	1
33201928	8599257	1	1
33201928	2247288	1	1
32688696	62945228	0	1
33201928	78236344	0	1
32688696	861187	1	1
32688696	4096104	1	1
32688696	73675971	0	1
32688696	80893728	1	1
6330261	37368811	0	1
32081575	16748714	2	1
32081575	66295263	2	1
32081575	85369522	1	1
32081575	75997659	0	1
23976069	85017611	1	1
10199994	85017611	1	1
10199994	17801250	1	1
19985553	31102171	1	1
19985553	70555369	0	1
26240436	64516028	2	1
12144018	89216421	2	1
30744687	60797755	2	1
30744687	77960617	2	1
31482589	76068551	0	1
31482589	10737055	1	1
31482589	70463099	1	1
31482589	74770835	0	1
29925831	3001334	0	1
6330261	2609199	0	1
6330261	73009950	1	1
6330261	5600091	1	1
11896941	84986265	2	1
12348356	61080156	0	1
11896941	13471586	0	1
11896941	88519867	0	1
29946110	13014284	0	1
29946110	88304149	1	1
12348356	60838240	1	1
13783321	9114730	0	1
13783321	13526995	1	1
13783321	72718191	2	1
13783321	64126400	0	1
13783321	87623241	1	1
13783321	12561291	0	1
13783321	75092622	0	1
12348356	88519867	1	1
12650469	4819939	1	1
21704174	17605922	0	1
17751562	73854012	2	1
17751562	69425079	0	1
17751562	75710556	1	1
14336077	13471586	1	1
14336077	17950794	2	1
14336077	11689986	1	1
14336077	76503289	1	1
14336077	67093926	2	1
14336077	62707024	0	1
14336077	67687597	1	1
12612366	68965877	1	1
12612366	53489001	0	1
12612366	15864476	1	1
12612366	23540241	0	1
12612366	72070691	0	1
21417560	52491881	1	1
33065445	17801250	1	1
33065445	8198424	1	1
33065445	8458109	0	1
33065445	72935484	1	1
13253916	52491881	0	1
29661122	5375255	1	1
29661122	14861779	0	1
29661122	4927984	0	1
29661122	83785402	1	1
29661122	61256514	0	1
29661122	65007713	2	1
32752024	7946793	1	1
32752024	69992142	2	1
11010793	61210275	1	1
11010793	61159458	0	1
11010793	3302777	1	1
11010793	61139071	0	1
11010793	73814281	1	1
11010793	65850520	1	1
11010793	536440	1	1
11010793	7747321	0	1
1852859	12119896	1	1
2196576	13176911	1	1
31708939	61256514	1	1
25477939	13421009	2	1
22210250	15597432	1	1
22210250	76068551	0	1
14386965	73246025	0	1
14386965	78852759	2	1
14386965	72581182	1	1
27969116	60741126	2	1
27969116	70292834	1	1
6577371	58484831	1	1
6577371	7747321	1	1
9337417	536440	1	1
9337417	61898421	1	1
27983186	82925846	0	1
9337417	87360055	2	1
9337417	74591612	0	1
9337417	84063179	1	1
9337417	75066331	1	1
9337417	6991004	0	1
9337417	77603443	0	1
19730709	76503289	1	1
9337417	16082575	2	1
27983186	66541060	0	1
27983186	77522417	0	1
19495345	78361807	2	1
27983186	66931072	1	1
27983186	80492204	0	1
27983186	65850390	0	1
29103439	16053451	2	1
29103439	75286204	1	1
32233152	16082575	0	1
32233152	92169672	1	1
26847653	72032570	0	1
26847653	36741151	1	1
26847653	68788868	2	1
26847653	8426856	1	1
26847653	14954817	0	1
26847653	64422296	0	1
9352553	7524272	1	1
9352553	2840362	0	1
24033300	81899946	0	1
33162830	12491045	0	1
31683694	74879737	1	1
31683694	536440	1	1
31683694	16103952	1	1
31683694	77960617	2	1
31683694	12491045	1	1
31683694	25671361	2	1
6414795	43865151	1	1
6414795	69237717	0	1
6414795	26341801	2	1
22517585	65850520	1	1
6414795	65668966	0	1
6414795	17489120	1	1
33068296	68825735	0	1
33068296	7747321	0	1
33128931	64330503	1	1
32462972	1730398	0	1
32462972	70555369	1	1
24033300	62315343	2	1
24033300	33357171	0	1
24033300	76503289	0	1
27988876	79318731	0	1
27988876	84986265	0	1
27988876	65155203	1	1
33128931	2557026	1	1
30749660	75066331	1	1
19745059	11016852	0	1
11521789	14931763	2	1
33189011	10127578	2	1
33189011	17084042	2	1
33128931	2405183	2	1
20795315	76068551	2	1
24033300	18167172	0	1
24033300	75401504	0	1
24033300	74951498	0	1
24033300	73675971	0	1
27862959	4189327	0	1
27862959	89850847	1	1
24033300	7524272	0	1
27862959	7761148	0	1
24033300	16999015	1	1
6450461	3666919	1	1
6450461	67540709	1	1
13908004	70555369	1	1
31331707	20590281	1	1
31331707	5600091	1	1
25228876	1209016	1	1
25228876	16744376	1	1
25228876	81246014	1	1
25228876	75997659	0	1
33050786	74911301	0	1
33050786	16995428	0	1
33050786	75549879	1	1
33050786	88385813	0	1
33050786	72581182	1	1
33050786	75463284	0	1
31331707	2287585	1	1
27862959	9472834	2	1
27862959	66241687	0	1
31331707	25671361	1	1
31331707	51245031	2	1
28516930	68288613	1	1
31463401	69992142	1	1
31463401	37368811	1	1
31463401	68344627	2	1
31463401	16053451	2	1
31463401	78426407	1	1
31463401	74770835	0	1
24620635	68344627	0	1
24620635	61776943	0	1
24620635	62019639	1	1
24620635	16053451	1	1
6364322	4156841	0	1
30721568	76068551	0	1
30721568	72581182	0	1
30721568	9597446	0	1
28553957	65850390	1	1
26942300	64766302	0	1
26942300	7524272	0	1
26942300	2586286	0	1
15254810	69992142	0	1
15254810	77960617	0	1
28516930	69180862	1	1
28553957	18167172	0	1
31726334	82138970	1	1
31726334	78907413	1	1
31726334	87623241	0	1
31726334	17460500	0	1
31726334	5999869	0	1
31726334	90984519	0	1
31726334	10737055	1	1
28019713	4967715	2	1
28019713	60741126	1	1
28011002	72581182	0	1
8372126	91108501	2	1
8372126	76372266	2	1
8372126	72549866	1	1
8372126	76570826	1	1
8372126	89414147	1	1
8372126	72875132	1	1
12182048	61949274	0	1
18291435	4517211	1	1
12182048	6081186	0	1
12182048	17099088	2	1
12182048	13280907	0	1
12182048	72787889	0	1
12182048	1400070	0	1
12182048	81234030	0	1
12182048	8247183	0	1
12182048	16256608	0	1
6563626	6260076	0	1
6563626	84085449	1	1
24745304	81863242	0	1
6576528	2560749	1	1
6576528	89071893	2	1
6576528	71578197	1	1
33127978	3369711	1	1
33127978	74738131	1	1
33127978	77522417	2	1
33127978	4517211	1	1
33127978	80877874	1	1
16499589	80962504	0	1
16499589	13259634	0	1
6576528	77014514	2	1
17014467	61256514	0	1
32648861	63264439	1	1
32648861	69180862	1	1
32424428	9943235	1	1
32424428	81956284	2	1
21603473	62707024	0	1
11010163	11016852	1	1
11010163	14954817	2	1
30101739	64330503	0	1
11010163	17165097	0	1
29729863	31102171	1	1
29729863	68344627	1	1
31821733	31102171	1	1
24920925	1209016	1	1
26924011	75479128	1	1
26924011	72070691	1	1
26924011	6250190	1	1
26924011	17270322	1	1
26924011	15597432	1	1
26924011	75677523	1	1
26924011	72461447	1	1
31821733	75997659	0	1
31821733	7925568	1	1
21639405	54445651	0	1
21639405	64104781	2	1
21639405	12119896	0	1
21639405	81246014	0	1
21639405	73044122	1	1
21639405	16033869	2	1
21639405	85205712	0	1
21639405	13685758	1	1
21639405	17460500	1	1
21639405	7761148	0	1
11460728	10737055	0	1
11460728	11051209	0	1
11460728	68344627	0	1
11460728	14147479	0	1
11460728	61898421	0	1
11460728	43865151	0	1
31304413	77960617	2	1
5155179	6898773	1	1
5155179	87360055	0	1
12022475	15792789	1	1
12022475	10200421	1	1
12022475	7107386	0	1
6714482	81956284	2	1
6714482	86483013	0	1
32660118	16053451	1	1
32660118	62500634	1	1
6714482	11102580	1	1
6714482	91917646	1	1
23849446	87226779	1	1
19526811	45790471	0	1
19526811	72462639	1	1
19526811	15825404	0	1
19526811	75159440	0	1
19526811	861187	0	1
19526811	8028053	0	1
9343452	76503289	1	1
9343452	16999015	1	1
32857440	13382403	2	1
32857440	89978661	0	1
32857440	8599257	0	1
10414542	16053451	1	1
8116239	17605922	1	1
8116239	71578197	2	1
7024345	32238981	2	1
7024345	17460500	1	1
7024345	86483013	2	1
18588906	74250587	0	1
22803285	61210275	2	1
22803285	89978661	2	1
22803285	69292911	1	1
22803285	72410285	2	1
22803285	7946793	0	1
10414542	16082575	0	1
33129190	66985565	1	1
32219778	69124664	0	1
32219778	75943787	0	1
7074645	12491045	1	1
6415232	82938704	1	1
32083600	60838240	0	1
32083600	9188742	1	1
19244920	66295263	2	1
19244920	77273513	2	1
19244920	23724351	2	1
19244920	6526074	0	1
19244920	70294292	0	1
28128411	70312948	2	1
19244920	3666919	0	1
19244920	51245031	2	1
28459021	36741151	1	1
28459021	2030307	1	1
28459021	70463099	2	1
28459021	66211014	1	1
18208698	88304149	0	1
30695793	86483013	0	1
28590623	31102171	2	1
28590623	13526995	2	1
28590623	69992142	2	1
32497161	4517211	1	1
22088037	74411753	2	1
30681680	4189327	2	1
27914150	62707024	0	1
6563626	61080156	0	1
23144069	17460500	2	1
10464405	65838489	0	1
10464405	62707024	0	1
10464405	8599257	0	1
21284482	75092622	1	1
28749332	65850520	2	1
29363886	5667620	0	1
29363886	22299021	0	1
29363886	9757537	2	1
29363886	7107386	2	1
29363886	75851194	1	1
14225147	77522417	1	1
14225147	15409904	0	1
23144069	62945228	0	1
11139445	71142799	0	1
18531635	87623241	2	1
18531635	14931763	0	1
32845855	4096104	1	1
33251186	63920967	1	1
33251186	98104668	2	1
33251186	78315219	1	1
33251186	65850390	2	1
33251186	29056981	2	1
30671564	4189327	1	1
30671564	64706999	0	1
15180586	57719221	2	1
33131780	72461447	0	1
31085823	70366909	1	1
31085823	5563439	0	1
3148347	76503289	1	1
15180586	70366909	2	1
15180586	11521425	2	1
33131780	72325972	2	1
33131780	93868746	0	1
6345569	17460500	1	1
33131780	7107386	1	1
26024737	76401318	0	1
28720189	6422598	0	1
28720189	74042578	1	1
28720189	64766302	0	1
28720189	12220488	0	1
32336901	15036397	1	1
9343452	91011063	1	1
29025907	91011063	0	1
29025907	4096104	0	1
22098386	14954817	2	1
22098386	68221676	2	1
29163230	72718191	1	1
29163230	77329649	0	1
29163230	9331740	1	1
25406679	76503289	1	1
25406679	76068551	0	1
11106820	91011063	2	1
10319610	87904287	0	1
17852949	85205712	1	1
17852949	75710556	1	1
17852949	73561246	0	1
14046366	3464299	1	1
17852949	8192953	1	1
14046366	87904287	1	1
14046366	66237014	0	1
14046366	2609199	1	1
14046366	6250190	1	1
14046366	72135139	0	1
14046366	69124664	0	1
14046366	79345729	0	1
33024504	17410069	1	1
21490602	70555369	0	1
29129125	66295263	1	1
29129125	72410285	0	1
29403070	16053451	0	1
14225147	6526074	1	1
29993778	6526074	0	1
31813170	86483013	2	1
33380949	37368811	0	1
28736191	74457421	0	1
33380949	14491576	2	1
33380949	63920967	1	1
33380949	73009950	0	1
8244525	6422598	0	1
8244525	11016852	1	1
18219069	89056103	2	1
26351327	77664234	1	1
26351327	8647650	1	1
25775728	79775986	0	1
25775728	17165097	1	1
6415232	14147479	1	1
25775728	13779595	1	1
17345877	62707024	0	1
26325774	57598911	1	1
17345877	17410069	1	1
26351327	65018773	1	1
26351327	70555369	2	1
26351327	69794865	2	1
30506788	52491881	1	1
12492179	71938672	1	1
32862977	68344627	2	1
32862977	83063136	2	1
32862977	12491045	0	1
12492179	73854012	2	1
12492179	63590356	0	1
12492179	86307237	0	1
12492179	66295263	1	1
12492179	73009950	0	1
12492179	8883995	0	1
30506788	79775986	1	1
30248714	12343704	1	1
30248714	78171374	1	1
30248714	63730180	1	1
30248714	2481288	1	1
30248714	9114730	1	1
11248017	15597432	1	1
32650973	67582502	1	1
32671410	67181610	2	1
30884049	81024170	0	1
30884049	15447602	0	1
30884049	13148373	1	1
30884049	16435287	1	1
30884049	2704335	0	1
30884049	86483013	1	1
30884049	65668966	1	1
30884049	71142799	1	1
30884049	53801451	1	1
32210219	81306288	1	1
32210219	60797755	1	1
32210219	77522417	1	1
32210219	33291631	0	1
32210219	72581182	0	1
33089078	65850390	1	1
33089078	64580001	1	1
33089078	74215323	1	1
33089078	65668966	1	1
32862977	65850520	1	1
33089078	71876015	1	1
32862977	75401504	1	1
32862977	71840449	1	1
32862977	68254523	1	1
20450780	65850390	0	1
20450780	69815375	0	1
26351327	66676859	2	1
9002396	18161074	1	1
32206989	68825735	0	1
32650973	4189327	1	1
21490602	61256514	1	1
21490602	17587494	1	1
9383666	86514651	2	1
9383666	81306288	2	1
9383666	5673785	2	1
9383666	14954817	2	1
32203849	71179576	1	1
32203849	85017611	0	1
32203849	81508148	1	1
32203849	76570826	1	1
32203849	12220450	1	1
32203849	63331372	1	1
22098386	75997659	2	1
22098386	85205712	2	1
20180974	78907413	1	1
20180974	11016852	1	1
20180974	10258708	2	1
20180974	4729155	2	1
17908898	60797755	0	1
30679069	70555369	1	1
30679069	75265469	1	1
30679069	69180862	1	1
30679069	70083584	1	1
30679069	2287585	1	1
30679069	89850847	0	1
33012457	70962170	1	1
33012457	64580001	2	1
30679069	17489120	1	1
33012457	94636848	1	1
33012457	76068551	1	1
33012457	74831447	1	1
33012457	88519867	1	1
30531731	78236344	0	1
30531731	76455055	1	1
30531731	77522417	1	1
30531731	85051554	0	1
30531731	82925846	1	1
30531731	2704335	0	1
19740138	85205712	2	1
10032240	56047801	1	1
17643760	65850520	0	1
17643760	14491576	0	1
17643760	67687597	0	1
26544151	72325972	0	1
28006404	17605922	0	1
28006404	63920967	1	1
22506443	16053451	1	1
30196616	585200	1	1
30196616	12547602	0	1
30196616	1118030	2	1
30196616	84768993	2	1
14281946	60838240	0	1
14281946	86483013	1	1
33081699	11790246	0	1
33081699	57787651	0	1
33081699	5384567	1	1
33081699	68071549	0	1
33081699	14556837	2	1
21638800	4189327	2	1
33081699	5466246	2	1
27042527	71142799	0	1
27166920	89106253	1	1
27166920	92125584	1	1
27166920	77960617	2	1
27166920	72718191	2	1
27166920	16256608	1	1
27166920	65802069	1	1
31052562	64580001	1	1
6385218	17410069	2	1
6385218	70292834	1	1
6385218	96246640	2	1
33364115	16169324	2	1
30195183	87623241	2	1
33014135	14320658	1	1
33200080	78171374	0	1
33200080	85017611	2	1
33200080	55629131	2	1
33200080	73675971	2	1
33200080	23172981	2	1
7120724	4940699	2	1
7120724	58484831	0	1
29518876	60838240	0	1
29518876	10258708	1	1
29518876	78745107	1	1
31901393	74457421	1	1
31901393	31102171	2	1
10032240	79177655	1	1
10032240	7925568	2	1
30760197	63730180	1	1
30760197	66302827	1	1
30760197	11421822	0	1
30760197	2995148	0	1
30760197	16103952	2	1
30760197	78461516	1	1
30760197	9971564	2	1
32084510	13259634	1	1
30760197	71379069	1	1
27770607	4313595	1	1
14561763	62048229	1	1
14561763	73854012	1	1
14561763	81246014	2	1
14561763	12119896	1	1
14561763	74066212	1	1
14561763	71655629	1	1
14561763	74591612	1	1
14561763	78426407	1	1
14561763	77052505	0	1
14561763	2609199	2	1
1944668	65850390	1	1
1944668	536440	1	1
2847855	891436	1	1
1944668	76375991	0	1
2847855	63920967	1	1
31514096	15792789	1	1
31514096	73378305	0	1
31514096	63983298	1	1
31514096	23190261	0	1
31514096	80619478	1	1
31514096	72032570	0	1
17198467	15036397	0	1
17198467	69992142	2	1
32686735	65850520	0	1
32686735	65126194	2	1
32686735	65838489	0	1
32686735	79297993	1	1
32686735	74911301	0	1
32686735	61256514	1	1
32686735	74042578	1	1
1890003	17605922	1	1
33216143	61805276	1	1
33216143	65155203	1	1
33216143	8028053	0	1
32223491	76570826	1	1
32223491	61159458	0	1
32223491	55007601	1	1
32223491	13679251	2	1
32223491	861187	2	1
32223491	13259634	1	1
32223491	17605922	2	1
32223491	90282069	2	1
6011370	2405183	0	1
29593253	2560749	2	1
29593253	4313595	0	1
29593253	67540709	0	1
31095319	6132153	1	1
17950689	4967715	0	1
31588441	72325972	0	1
11322673	65954048	0	1
31583992	78171374	0	1
31583992	11565079	0	1
6385218	3001334	1	1
6385218	5673785	0	1
6385218	77960617	2	1
6385218	85205712	0	1
31583992	81508148	2	1
31583992	61776943	1	1
32815034	62945228	1	1
33064957	66676859	2	1
4629377	15232718	1	1
30774743	4189327	1	1
22295894	1528629	2	1
22295894	71752391	0	1
22295894	61339484	0	1
22295894	65850520	1	1
22295894	74863964	0	1
22295894	11856914	0	1
22295894	82138970	1	1
6363862	85017611	1	1
18433597	73399731	1	1
18433597	87623241	2	1
18433597	52491881	1	1
18433597	82138970	1	1
14911926	43957041	0	1
14911926	72581182	1	1
32053642	11521425	0	1
32053642	77023726	0	1
32053642	70679517	0	1
32053642	65850390	0	1
32053642	76551964	0	1
32053642	70366909	0	1
32053642	2405183	1	1
32053642	17963617	0	1
32053642	61776943	0	1
32359470	1672747	0	1
32359470	74457421	2	1
32359470	75943787	0	1
32359470	83628768	0	1
21551272	4729155	0	1
21467491	64699288	2	1
31980158	65850520	0	1
21467491	17964785	1	1
30507853	77052505	1	1
30507853	72461447	1	1
30507853	99677218	0	1
30507853	62707024	0	1
30507853	67758791	0	1
32863401	78171374	1	1
32863401	12119896	1	1
33218045	74162962	2	1
33664662	15661190	2	1
33664662	74457421	2	1
29328950	2405183	1	1
29328950	74738131	0	1
29328950	68825735	1	1
33238902	66268564	0	1
33238902	79297993	2	1
